# FORMAT_VERSION,1.0
# SAMPLE_RATE_HZ,200
# NUM_CHANNELS,8
# SUBJECT_ID,synthetic_001
# GESTURE_LABELS,Rest,Fist,Open,PinchIndex,PinchMiddle,Point,ThumbUp,Victory
# DURATION_S,20.0
timestamp_ms,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,gesture_label,gesture_id
180.000,-0.003815,-0.001220,-0.001025,0.009682,0.006311,-0.013368,0.002576,-0.003826,Rest,0
185.000,0.002543,-0.001421,0.007187,0.000532,0.008573,0.005956,0.011033,0.011512,Rest,0
190.000,0.003191,-0.002340,-0.008370,0.001037,0.003254,0.005499,-0.003205,-0.012410,Rest,0
195.000,-0.009217,0.010970,-0.001308,-0.014518,-0.021444,-0.000522,-0.019368,-0.001612,Rest,0
200.000,0.008309,-0.018211,-0.003540,-0.002365,-0.017997,-0.013029,0.019222,0.017737,Rest,0
205.000,0.007839,0.009990,-0.000227,-0.003821,0.016167,0.002885,0.001387,0.002313,Rest,0
210.000,-0.005746,0.008567,-0.011172,0.009440,0.014624,0.019824,0.017143,-0.012484,Rest,0
215.000,0.003954,-0.001747,0.020842,0.006039,0.010036,-0.007432,-0.007973,-0.005774,Rest,0
220.000,0.002979,0.012558,0.004721,-0.011191,-0.025351,-0.006080,-0.015458,-0.009439,Rest,0
225.000,-0.020741,0.004873,-0.009783,0.010383,-0.004474,0.008318,0.006981,0.012684,Rest,0
230.000,0.001164,-0.025557,0.021689,-0.002231,0.032551,0.005817,-0.019894,-0.001586,Rest,0
235.000,-0.006743,-0.011258,-0.011498,0.001506,-0.021497,-0.016485,-0.008295,-0.001534,Rest,0
240.000,0.006892,0.004629,-0.024009,0.008780,-0.000185,0.000565,-0.002584,0.008970,Rest,0
245.000,0.030200,0.000339,-0.017796,-0.019391,-0.008570,-0.007916,0.012424,0.020481,Rest,0
250.000,-0.011096,-0.009906,0.013980,-0.014885,0.009292,0.020574,0.033718,-0.036400,Rest,0
255.000,0.005530,0.019292,0.004663,-0.000037,0.006404,-0.022010,0.005459,0.007821,Rest,0
260.000,-0.023299,0.002279,0.010267,0.020239,-0.010996,0.003041,-0.023553,-0.001556,Rest,0
265.000,-0.005342,-0.007990,0.007169,0.031829,0.016023,0.021244,0.008612,0.004800,Rest,0
270.000,-0.009270,0.019556,0.017652,-0.017122,-0.014607,0.007414,0.003384,0.019332,Rest,0
275.000,0.037876,-0.004470,0.004877,0.016918,0.010975,-0.026533,-0.019768,-0.038419,Rest,0
280.000,-0.016175,0.012519,-0.036038,-0.041404,0.010321,-0.006391,-0.010815,0.044652,Rest,0
285.000,-0.005071,0.000639,0.015911,0.000996,-0.026935,0.013404,0.000750,-0.022145,Rest,0
290.000,0.003594,-0.000425,-0.008201,-0.016456,0.012389,0.023430,0.014852,-0.021963,Rest,0
295.000,0.019094,-0.013824,0.016080,-0.000311,-0.012490,-0.004361,0.004306,0.028623,Rest,0
300.000,0.011609,-0.060942,-0.027559,0.020796,0.001343,-0.020300,0.005814,0.017994,Rest,0
305.000,-0.013285,0.019822,-0.025681,0.011010,0.013667,0.018311,-0.002032,-0.034689,Rest,0
310.000,-0.021422,0.014756,0.013896,0.035416,-0.001833,-0.045742,-0.027434,-0.020065,Rest,0
315.000,-0.021042,0.028207,0.015774,-0.065879,0.014343,0.018016,-0.001699,-0.014649,Rest,0
320.000,0.001539,0.018158,0.013997,0.005610,-0.020698,-0.008645,0.028567,0.050332,Rest,0
325.000,0.027581,-0.042654,-0.001464,0.052398,0.011198,0.027449,0.010844,0.008639,Rest,0
330.000,-0.013705,0.057978,0.022512,0.007482,-0.021919,-0.002125,-0.021451,-0.004539,Rest,0
335.000,0.022819,-0.035414,-0.007638,-0.010179,-0.005740,-0.017315,0.016934,-0.043019,Rest,0
340.000,-0.012398,-0.014846,-0.020701,-0.038260,0.025421,0.012238,0.000079,0.036174,Rest,0
345.000,0.006589,-0.009523,0.025075,-0.035995,0.020823,0.032369,-0.010309,0.021867,Rest,0
350.000,0.010527,0.010163,-0.015358,0.023261,-0.013730,-0.021846,-0.005219,-0.038604,Rest,0
355.000,-0.019862,0.028501,-0.059548,0.013750,-0.044623,-0.043142,-0.052293,0.040835,Rest,0
360.000,0.034272,-0.021150,0.034931,-0.015517,0.029186,0.041710,0.026764,0.033059,Rest,0
365.000,-0.027900,-0.002081,0.041364,0.027071,-0.046565,-0.014038,0.045101,-0.074610,Rest,0
370.000,-0.007344,-0.004975,-0.012693,-0.001301,0.066584,0.033859,0.001836,-0.019280,Rest,0
375.000,0.004071,0.011372,-0.017831,-0.011623,0.060416,-0.000415,0.003868,-0.023863,Rest,0
380.000,-0.009196,-0.035585,-0.032560,0.039402,-0.069227,-0.060827,-0.030614,0.005103,Rest,0
385.000,-0.001887,-0.019858,-0.005374,-0.009305,-0.034943,0.007849,0.045522,0.056368,Rest,0
390.000,-0.012013,0.090513,0.029273,-0.016926,0.008923,-0.008706,-0.032828,-0.004640,Rest,0
395.000,0.000439,-0.013686,0.064816,0.023621,0.013496,0.052066,0.002531,0.021759,Rest,0
400.000,0.035638,0.007931,0.006496,-0.095485,-0.056152,-0.019994,-0.032251,0.052121,Rest,0
405.000,-0.022876,-0.022007,-0.015647,0.026878,0.035210,0.020479,-0.011879,-0.014433,Rest,0
410.000,0.025641,-0.048944,-0.038646,0.070734,0.095968,0.013412,0.046214,-0.116864,Rest,0
415.000,0.020925,0.028800,-0.068426,0.015492,-0.020353,-0.047683,0.003868,0.036423,Rest,0
420.000,0.005922,0.030645,-0.012060,0.006877,0.009913,-0.009242,-0.006491,-0.013955,Rest,0
425.000,0.009536,0.003668,0.062133,-0.083388,-0.072247,0.007197,0.025774,0.013882,Rest,0
430.000,-0.068018,-0.092857,0.064595,0.015436,-0.088741,0.020604,-0.076106,0.026151,Rest,0
435.000,-0.027365,0.021717,-0.016761,-0.002721,0.062916,0.003351,-0.009090,0.011708,Rest,0
440.000,0.053901,0.055818,-0.016865,0.092752,0.000273,0.065683,-0.001110,-0.021879,Rest,0
445.000,-0.063624,-0.016500,0.001963,-0.060178,0.115865,0.009344,0.032081,0.020478,Rest,0
450.000,0.033287,0.034678,-0.023911,-0.119852,0.002815,-0.096530,0.137811,-0.022068,Rest,0
455.000,-0.022876,0.021135,-0.025318,0.014049,-0.060057,-0.127019,-0.082458,-0.014337,Rest,0
460.000,0.042080,-0.027458,0.045501,0.047309,-0.004928,0.079476,-0.046066,-0.011238,Rest,0
465.000,0.023906,-0.030036,-0.029201,0.044366,-0.036226,0.100464,0.036894,0.083214,Rest,0
470.000,0.018854,-0.049522,0.019923,0.109720,-0.077310,-0.064728,-0.019327,-0.023671,Rest,0
475.000,0.044162,0.036144,-0.001661,-0.023202,-0.033604,0.042506,-0.036096,-0.059626,Rest,0
480.000,-0.124178,0.045703,-0.046671,-0.027793,0.155134,-0.043878,0.009502,-0.028379,Rest,0
485.000,0.047778,0.052413,0.033255,-0.081749,0.070131,0.096203,0.063280,0.019911,Rest,0
490.000,0.005619,-0.047717,0.089086,-0.019199,-0.049950,-0.017496,-0.087033,0.157516,Rest,0
495.000,-0.064194,0.034531,-0.105619,0.053682,0.007664,-0.012612,-0.024870,-0.083830,Rest,0
500.000,-0.005995,-0.104435,-0.050710,-0.027637,-0.120549,-0.054611,0.120718,-0.089055,Rest,0
505.000,0.069562,-0.116259,0.069032,-0.000499,0.110417,0.011990,-0.004133,0.073302,Rest,0
510.000,0.022826,0.078545,0.100710,-0.081210,-0.093441,0.051170,-0.076149,-0.008927,Rest,0
515.000,-0.011256,0.060130,-0.002351,0.116422,0.032975,-0.148622,-0.028733,-0.000340,Rest,0
520.000,0.001771,0.041322,-0.087569,-0.025385,-0.022352,0.031680,0.061632,-0.019664,Rest,0
525.000,-0.003787,0.061804,0.008079,0.045025,0.016951,-0.011007,0.064425,-0.060208,Rest,0
530.000,-0.066604,-0.007726,-0.182188,-0.002485,0.177590,0.169515,0.016514,0.107203,Rest,0
535.000,-0.077988,-0.065885,0.140787,-0.090790,-0.140330,-0.006529,-0.126720,-0.114919,Rest,0
540.000,0.139625,0.004823,0.129749,0.076783,0.005341,-0.058042,-0.012074,0.053838,Rest,0
545.000,0.012920,-0.085515,-0.153225,0.030900,-0.067092,0.031919,0.070989,0.063051,Rest,0
550.000,0.064935,0.023555,0.037413,-0.005476,-0.016777,-0.050629,-0.135829,0.076126,Rest,0
555.000,-0.081514,0.163132,0.016345,-0.083231,0.072821,-0.095391,0.180756,-0.135602,Rest,0
560.000,-0.052935,-0.157955,0.016888,0.048669,-0.040157,0.058740,-0.044238,-0.034773,Rest,0
565.000,0.024866,0.012158,0.037248,-0.036066,-0.064605,0.066907,0.013572,0.134562,Rest,0
570.000,-0.086607,-0.039264,0.055094,-0.078497,0.126968,-0.009196,0.027537,-0.070923,Rest,0
575.000,0.042233,0.029718,-0.049705,0.082230,0.102233,-0.093648,-0.052700,-0.040212,Rest,0
580.000,0.100689,0.044299,-0.190028,0.091544,-0.030144,0.061078,-0.016968,-0.049208,Rest,0
585.000,0.030876,0.000164,0.078248,-0.014842,-0.168462,-0.070206,-0.189691,0.071633,Rest,0
590.000,-0.013931,0.030584,-0.032718,-0.182454,0.022909,0.100095,0.181658,0.085646,Rest,0
595.000,0.026957,0.034626,0.080535,0.042802,0.040525,0.048948,0.116666,0.000209,Rest,0
600.000,-0.051099,-0.037774,-0.002103,0.220595,0.010024,-0.049133,0.002468,-0.120984,Rest,0
605.000,-0.166305,-0.009235,-0.013900,-0.113567,-0.038649,0.027946,-0.039835,0.054950,Rest,0
610.000,0.072855,0.038221,0.107727,-0.046848,0.030802,-0.081984,-0.026691,-0.087752,Rest,0
615.000,0.080798,-0.149142,0.078343,0.079428,0.029700,0.041262,-0.090956,-0.037681,Rest,0
620.000,0.054400,-0.006160,-0.138996,0.025553,0.037016,0.009437,-0.046339,0.219608,Rest,0
625.000,-0.025317,0.029067,-0.226969,-0.066030,-0.017991,-0.199521,-0.059915,-0.088219,Rest,0
630.000,-0.013541,0.060963,0.194408,-0.100287,-0.143057,0.257586,0.184392,-0.051267,Rest,0
635.000,-0.226039,0.044280,-0.046034,0.015034,0.002908,-0.124821,0.121498,0.030281,Rest,0
640.000,-0.047964,-0.072981,0.066092,0.020030,0.055699,0.073658,-0.097462,0.106419,Rest,0
645.000,0.105536,0.031840,0.089632,0.045810,0.023416,0.202238,0.035363,-0.030123,Rest,0
650.000,0.305164,0.040579,-0.038459,0.168977,0.000232,-0.248230,-0.014864,-0.196094,Rest,0
655.000,0.039158,-0.043084,-0.068180,-0.140794,0.084006,-0.078537,-0.144780,0.047768,Rest,0
660.000,-0.079781,0.249897,-0.010549,-0.106093,0.011010,-0.031677,-0.169378,0.083565,Rest,0
665.000,-0.049420,-0.195864,-0.021964,-0.026371,-0.034537,0.240103,0.179955,-0.027058,Rest,0
670.000,-0.109902,-0.179912,0.033521,0.005732,0.011520,-0.214328,0.347623,0.082101,Rest,0
675.000,0.053219,-0.118916,-0.145572,0.120423,0.001733,0.194281,-0.220865,0.024562,Rest,0
680.000,-0.160295,0.074890,0.213680,-0.098663,-0.232691,-0.063188,-0.173823,0.001626,Rest,0
685.000,-0.003227,0.254451,-0.028078,0.208656,0.106235,-0.130586,0.192024,-0.049881,Rest,0
690.000,-0.022981,0.295581,-0.074607,-0.007173,0.053746,0.084599,-0.053325,-0.197024,Rest,0
695.000,0.102001,-0.309258,0.148523,-0.039781,0.032884,0.014625,-0.038607,0.037887,Rest,0
700.000,0.160189,-0.213982,-0.045081,-0.002580,0.001359,0.139432,-0.033803,0.115481,Rest,0
705.000,0.101407,0.028647,-0.083941,0.092405,-0.118095,-0.045396,-0.050235,-0.001730,Rest,0
710.000,-0.004936,-0.050824,0.015671,-0.244721,0.078789,-0.247683,0.084223,0.068041,Rest,0
715.000,-0.205953,0.146549,-0.109795,-0.058838,0.132014,0.093381,0.010480,0.008871,Rest,0
720.000,-0.125549,0.155119,0.013693,-0.057302,0.064420,0.063297,0.156790,-0.127910,Rest,0
725.000,-0.034247,-0.053279,0.135271,0.023632,-0.316346,0.135411,-0.167031,0.065020,Rest,0
730.000,-0.052178,0.029888,-0.012226,0.037053,0.133224,-0.167019,-0.188802,0.137403,Rest,0
735.000,0.237492,-0.118535,0.091491,0.168180,0.110461,0.084990,0.200504,-0.106738,Rest,0
740.000,0.067499,-0.037855,-0.198669,0.167907,-0.190632,-0.045011,0.180809,-0.042924,Rest,0
745.000,0.265322,-0.098015,0.159466,-0.175552,0.032488,-0.218787,-0.072969,-0.107540,Rest,0
750.000,-0.363750,0.131877,-0.095211,0.096001,-0.068272,0.201611,-0.160726,-0.041578,Rest,0
755.000,-0.013478,0.125821,-0.133166,-0.078158,0.093947,0.002018,0.042543,0.316183,Rest,0
760.000,-0.122962,-0.251521,0.037035,-0.110449,-0.009807,0.088289,0.037225,-0.334741,Rest,0
765.000,0.106394,0.053303,0.291341,-0.080586,0.000649,0.038117,0.024471,0.025002,Rest,0
770.000,0.061109,0.241506,-0.025941,0.101379,0.340509,-0.062911,-0.222048,0.337365,Rest,0
775.000,-0.107638,-0.081757,-0.081412,0.134850,-0.193560,-0.197090,-0.027880,-0.059236,Rest,0
780.000,0.103322,-0.004973,-0.093979,0.048354,-0.124050,0.231762,0.258809,-0.088307,Rest,0
785.000,-0.056772,-0.124016,-0.037300,-0.197935,-0.089290,-0.138493,0.008067,0.003971,Rest,0
790.000,0.163103,0.018989,0.026311,0.041669,-0.037419,0.084620,0.068242,-0.065095,Rest,0
795.000,-0.103960,0.012119,-0.153183,0.020560,0.193096,-0.022303,-0.200405,-0.031465,Rest,0
800.000,-0.063684,-0.109426,0.044601,-0.017903,-0.054409,-0.034236,0.242744,-0.029847,Rest,0
805.000,0.007692,0.264643,0.180001,0.019921,0.071516,0.190899,0.027748,0.165220,Rest,0
810.000,0.173418,-0.251678,0.168247,-0.047268,-0.042977,-0.242453,-0.221499,-0.202701,Rest,0
815.000,0.058924,0.052868,0.062703,-0.212024,-0.080839,-0.112518,0.049533,0.095287,Rest,0
820.000,-0.246221,0.068806,-0.314552,0.304960,-0.028323,-0.061449,-0.231267,0.047635,Rest,0
825.000,-0.150909,0.203016,-0.241025,-0.055553,0.110461,0.189363,0.021148,-0.031664,Rest,0
830.000,0.097060,-0.250022,0.159949,0.086500,-0.188520,0.285148,0.039309,0.066049,Rest,0
835.000,0.126024,0.178100,0.258128,0.012712,0.093025,-0.151065,0.072924,0.077394,Rest,0
840.000,-0.038364,-0.135511,0.037190,-0.163084,0.262638,0.133419,0.114715,-0.145320,Rest,0
845.000,-0.076500,0.044144,-0.049361,-0.003313,-0.069053,-0.267256,0.078740,-0.036227,Rest,0
850.000,0.225727,-0.298096,-0.085895,0.120922,-0.259358,-0.013299,-0.053900,-0.000262,Rest,0
855.000,-0.064582,0.118020,-0.112681,0.030532,0.040997,0.039204,-0.063714,-0.046188,Rest,0
860.000,0.041083,0.177124,0.050050,0.065902,0.309351,0.020762,0.055283,0.139513,Rest,0
865.000,-0.169890,0.035928,-0.142289,0.078225,-0.190823,-0.007114,-0.131945,0.068899,Rest,0
870.000,-0.165977,0.207898,-0.017602,-0.520120,-0.067242,-0.036570,0.118128,-0.241064,Rest,0
875.000,0.129450,-0.258079,0.287820,0.148028,-0.096600,0.101008,0.118740,0.050619,Rest,0
880.000,0.392308,-0.054678,-0.134540,-0.063651,0.075082,-0.110824,-0.281844,0.044520,Rest,0
885.000,-0.001171,-0.123509,0.198521,0.171548,0.097561,0.183720,-0.043846,0.044390,Rest,0
890.000,-0.429310,0.108866,0.000711,0.203740,0.018795,-0.097132,0.206482,0.195259,Rest,0
895.000,-0.071910,-0.135615,-0.167465,-0.038107,-0.032433,-0.051746,-0.048159,-0.230422,Rest,0
900.000,0.215430,0.266573,0.124482,0.026280,0.040438,-0.082170,-0.078899,-0.215013,Rest,0
905.000,-0.147219,0.014299,-0.314485,-0.247374,-0.131687,0.178461,-0.198884,0.238764,Rest,0
910.000,0.021541,-0.081900,0.214327,-0.005162,0.135361,-0.108548,0.458907,0.256985,Rest,0
915.000,0.350293,-0.031853,-0.160725,0.052684,0.177731,-0.008157,-0.107805,-0.309537,Rest,0
920.000,-0.150596,-0.034825,-0.131670,-0.017114,-0.562767,0.080345,0.246423,0.116919,Rest,0
925.000,-0.000778,0.156523,0.370138,0.037212,0.118828,0.156400,-0.109400,-0.238540,Rest,0
930.000,-0.087343,-0.218932,-0.023242,-0.023619,0.182218,-0.352687,-0.309765,-0.007917,Rest,0
935.000,0.016535,-0.071668,0.075794,0.170786,0.100589,0.142878,-0.127386,0.266492,Rest,0
940.000,0.053982,0.137339,0.090746,-0.155212,0.108608,-0.102277,-0.204723,-0.056803,Rest,0
945.000,-0.192915,0.053784,-0.100982,0.232680,-0.134904,0.166449,0.560723,0.083726,Rest,0
950.000,0.004055,0.124938,-0.288061,-0.110897,0.082407,0.323464,-0.057874,0.216692,Rest,0
955.000,-0.150744,0.023014,0.088581,-0.097244,-0.321895,-0.385648,0.057939,-0.568260,Rest,0
960.000,0.307668,0.072536,0.037235,-0.021313,0.155137,-0.077314,-0.100809,0.052923,Rest,0
965.000,0.168412,-0.133748,-0.059825,-0.047391,-0.363738,-0.166159,0.317936,0.132941,Rest,0
970.000,-0.137205,-0.173650,-0.066577,-0.234573,0.569637,0.234970,-0.472934,0.186226,Rest,0
975.000,0.114268,-0.202699,0.081142,0.190761,0.032741,0.025804,-0.090865,-0.056838,Rest,0
980.000,-0.081800,0.227067,-0.168933,0.102175,-0.125976,0.041951,-0.009826,0.081438,Rest,0
985.000,0.088691,0.041548,0.241223,0.148015,-0.212610,0.050639,0.188644,-0.159069,Rest,0
990.000,-0.445365,-0.120424,0.267610,0.049809,-0.070016,0.085665,-0.079187,-0.220311,Rest,0
995.000,0.117313,0.021462,-0.023823,0.114204,0.377963,-0.210891,-0.078992,0.005267,Rest,0
1000.000,0.040942,0.225503,-0.030696,-0.188825,-0.125997,-0.035798,0.432383,0.107082,Rest,0
1005.000,0.043886,0.034236,-0.256774,-0.361011,0.085582,-0.033109,0.229819,0.037051,Rest,0
1010.000,0.236155,-0.255005,0.247519,0.258956,-0.112480,0.238341,-0.367858,0.258751,Rest,0
1015.000,-0.121419,0.203701,-0.496379,-0.420098,-0.283907,0.017539,-0.090901,-0.101950,Rest,0
1020.000,0.005378,0.059029,0.063425,0.232443,0.204535,-0.204656,-0.097059,0.082517,Rest,0
1025.000,-0.236602,-0.211333,-0.008925,0.549467,0.160876,0.023414,0.154135,0.093555,Rest,0
1030.000,-0.046296,0.063782,0.202287,-0.022344,-0.240402,-0.157132,-0.096119,-0.410440,Rest,0
1035.000,0.223296,-0.153708,0.107764,-0.264186,0.085671,0.073452,-0.200432,-0.027544,Rest,0
1040.000,0.172715,0.277592,0.100703,-0.250244,0.120074,0.078866,0.103782,0.029357,Rest,0
1045.000,-0.010207,0.046913,0.039720,0.032499,-0.081900,0.028011,-0.069037,-0.160424,Rest,0
1050.000,-0.213226,-0.435344,-0.080766,0.387443,0.130018,0.012329,0.229517,0.439855,Rest,0
1055.000,0.100771,0.136940,-0.308721,-0.341779,0.017791,0.356318,-0.093685,0.255113,Rest,0
1060.000,0.047904,-0.260481,-0.030779,-0.124550,-0.208890,-0.381073,0.050508,-0.301740,Rest,0
1065.000,0.119364,0.395082,-0.057117,-0.060178,0.233831,-0.208845,0.371336,0.104446,Rest,0
1070.000,-0.202846,0.338269,0.253289,0.237572,-0.241128,0.292926,0.048183,-0.390973,Rest,0
1075.000,-0.587931,-0.130911,0.355024,-0.052382,0.019907,-0.038713,-0.242133,-0.060555,Rest,0
1080.000,0.261494,0.065656,-0.146124,0.460292,-0.355803,-0.158589,-0.162910,0.115731,Rest,0
1085.000,0.155136,-0.047558,-0.180069,0.090527,0.417196,0.287870,-0.307058,0.274751,Rest,0
1090.000,0.390229,-0.686314,-0.090537,-0.560514,0.137771,-0.054441,-0.275414,-0.086088,Rest,0
1095.000,0.230839,-0.027205,-0.006291,-0.016001,0.102330,-0.324168,0.209296,0.064712,Rest,0
1100.000,-0.042305,0.425220,-0.001155,0.003305,-0.431594,0.416110,0.571719,-0.039691,Rest,0
1105.000,-0.518102,0.277835,-0.003887,0.038052,0.189818,-0.149944,0.275906,-0.246301,Rest,0
1110.000,-0.185142,-0.326618,-0.125036,0.213905,-0.222298,-0.298550,-0.177149,0.074134,Rest,0
1115.000,-0.061386,0.087197,0.307342,-0.306355,0.457364,0.378337,-0.436243,0.342476,Rest,0
1120.000,0.376964,0.372895,-0.356454,0.330182,-0.268678,-0.039427,-0.140105,-0.516424,Rest,0
1125.000,0.108935,-0.646146,0.592357,0.053799,0.270331,-0.286328,-0.064469,0.324450,Rest,0
1130.000,-0.064815,0.098680,-0.361277,-0.380434,-0.083360,0.322984,0.578651,0.022298,Rest,0
1135.000,0.023472,0.292787,0.132090,-0.261282,-0.025491,-0.238479,-0.217336,-0.017823,Rest,0
1140.000,-0.084344,0.078423,0.472367,0.311843,-0.488912,0.012179,0.155709,-0.018541,Rest,0
1145.000,-0.153293,0.078289,-0.415062,0.606724,-0.090042,0.019785,-0.003940,0.014835,Rest,0
1150.000,-0.066524,-0.209964,-0.448280,-0.668036,0.703555,0.276675,0.097375,0.282843,Rest,0
1155.000,0.684848,-0.463998,-0.178467,0.277231,-0.258125,0.027173,-0.428757,-0.634899,Rest,0
1160.000,-0.651542,0.388060,0.512217,-0.005982,-0.112443,-0.207153,-0.422349,-0.032092,Rest,0
1165.000,-0.107780,-0.009667,-0.294127,0.103321,-0.006840,-0.137213,0.651180,0.211399,Rest,0
1170.000,0.523217,0.186236,0.419878,-0.224776,0.329798,0.107890,0.025435,0.546755,Rest,0
1175.000,0.067002,-0.215305,-0.287901,-0.120117,-0.156921,0.074614,0.036078,-0.310435,Rest,0
1180.000,-0.797687,-0.155736,-0.027891,0.143469,0.063088,-0.241518,-0.012720,-0.216745,Rest,0
1185.000,0.062084,0.379777,0.348080,-0.017834,-0.164210,0.111660,-0.173862,0.040315,Rest,0
1190.000,0.507192,-0.060573,-0.266919,-0.185184,0.035392,0.345844,0.137702,-0.140424,Rest,0
1195.000,0.245642,-0.051879,-0.102897,-0.046528,0.029326,-0.377381,-0.381855,0.288028,Rest,0
1200.000,-0.321185,-0.426915,0.224702,0.116800,0.296904,0.225282,0.184942,0.327615,Rest,0
1205.000,-0.092006,0.468909,0.180608,0.378365,-0.488225,0.080848,0.356742,-0.269631,Rest,0
1210.000,0.373523,-0.089257,-0.269988,0.025154,-0.039893,-0.124369,-0.248051,-0.665633,Rest,0
1215.000,-0.263533,0.137798,0.177313,-0.304846,0.226537,-0.199794,-0.164418,0.350908,Rest,0
1220.000,-0.096722,-0.159905,-0.104007,0.297027,0.199347,-0.171958,0.369046,-0.006717,Rest,0
1225.000,-0.100996,0.128145,0.136209,-0.483651,-0.502283,0.179719,0.099372,0.054001,Rest,0
1230.000,0.032716,-0.067889,-0.237419,0.403254,0.317409,-0.079017,-0.439004,0.625071,Rest,0
1235.000,0.151978,-0.289470,-0.222563,-0.031917,-0.252650,0.464307,-0.302817,-0.003187,Rest,0
1240.000,0.225639,0.484233,0.115833,-0.187858,0.347826,-0.377991,0.480370,-0.381592,Rest,0
1245.000,-0.137708,-0.216895,0.109274,-0.445639,0.056655,0.378590,-0.060007,-0.452312,Rest,0
1250.000,-0.086493,-0.165040,0.158286,0.395190,0.289000,-0.434420,0.159907,-0.013340,Rest,0
